"Entity ID","Individual Test Solutions","Remote Testing","Adaptive/IRT","Test Type","Description","Job Levels","Languages","Assessment Length","Fact Sheet Link","Sample Report Link"
"3734","Verify - General Ability Screen","Yes","Yes","A","The General Ability Screen is a first for us – a measure of general mental ability or ‘g’ . Targeted at ‘entry-level’ roles, General Ability Screen is intended to precede other measures to provide process efficiency, and to ensure candidates experience the most positive possible assessment process, by being quick, fair and available as an online test 24/7/365. As the name suggests, the test is designed to be used in screening or sifting processes","Entry-Level,","German, French (Canada), English (USA), English International, Latin American Spanish, Dutch, French, Chinese Simplified, Portuguese (Brazil), Turkish, Japanese,","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/Verify%20General%20Ability%20Screen%20Fact%20Sheet.pdf","N/A"
"3836","Verify - Inductive Reasoning (2014)","Yes","Yes","A","Inductive Reasoning is a test used for job candidates applying to jobs at all levels that require logical reasoning ability. Sample tasks for jobs that may require inductive reasoning include, but are not limited to dealing with new concepts and approaches, answering questions of ‘why’ and ‘how’ and resolving complex and ambiguous problems. Potential job titles that use this ability are Senior Sales, Product/Service Development, Research and Development.","Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level,","Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Finnish, French, Hungarian, Indonesian, English International, Italian, Latin American Spanish, Norwegian, Portuguese, Russian, Thai, English (USA), French (Canada), Dutch, Polish, Slovak, Arabic, German, Greek, Japanese, Korean, Romanian, Serbian, Spanish, Swedish, Turkish,","Approximate Completion Time in minutes = 24","https://service.shl.com/docs/Verify_Inductive_Reasoning_Fact_Sheet_NG.pdf","N/A"
"3745","Verify - Numerical Ability","Yes","Yes","A","The next-generation Verify Numerical Ability Test provides a replacement for the existing Numerical Reasoning test in our Verify range of ability tests and the Global Cognitive Index – Adaptive Quantitative test, and measures the ability to: • Derive the numerical problem from a written problem • Calculate the answer to numerical equations • Work with numerical data in a realistic workplace context The test is 20 minutes long, has 16 items and is designed to provide an indication of how an individual will perform when asked to work with numerical information or statistical details.","Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, Portuguese (Brazil), French (Canada), Chinese Simplified, Czech, Dutch, Finnish, French, German, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Norwegian, Portuguese, Romanian, Russian, Slovak, Spanish, Swedish, Turkish, English (USA), Latin American Spanish, Polish, Serbian, Chinese Traditional, Danish, Thai, Greek,","Approximate Completion Time in minutes = 20","https://service.shl.com/docs/Verify_Numerical_Ability_Fact_Sheet.pdf","N/A"
"3768","Verify - Technical Checking - Next Generation","Yes","No","A","The Technical Checking assessment is part of the Verify suite of cognitive ability assessments. Technical Checking measures perceptual speed and accuracy. This assessment requires examinees to quickly and accurately match symbols and switches based on a given set of rules. The Technical Checking assessment is mostly non-verbal and features shapes and figures. As with all assessments included in the Verify suite, the Technical Checking assessment allows organizations to assess this aspect of cognitive ability in an unproctored setting. This assessment is appropriate for all job levels and job titles, but is especially relevant for jobs that require the ability to quickly assess the accuracy of information against a set of rules.","Entry-Level,","Latin American Spanish, English (USA), English International, French, German, Italian, Dutch, Chinese Simplified,","Approximate Completion Time in minutes = 5","N/A","N/A"
"3906","Verify - Verbal Ability - Next Generation","Yes","Yes","A","The Verbal Ability test measures the ability to read written passages and comprehend the text, interpret tone and author intent, identify main ideas, and predict author responses. Sample tasks for jobs that may require verbal ability include, but are not limited to: working with reports, correspondence, instructions, and research information. The Verbal Ability test, due to its adaptive nature, is appropriate for all job levels and roles.","General Population, Graduate, Executive, Director, Entry-Level, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Front Line Manager,","English (USA), English International,","Approximate Completion Time in minutes = 15 minutes","https://service.shl.com/docs/Fact%20Sheet%20-%20Verify%20-%20Verbal%20Ability.pdf","N/A"
"3940","Verify - Working with Information","Yes","No","A","This test measures a candidate's ability to process information. Candidates are given information in different table formats and are asked to use the information provided to answer related questions.","Entry-Level,","Greek, Arabic, Chinese Simplified, German, French, Italian, Dutch, English International, English (USA), Latin American Spanish,","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/Fact%20Sheet_Verify%20Working%20with%20Information.pdf","https://service.shl.com/docs/Sample%20Working%20with%20Information%20Detailed%20Report.pdf"
"3945","Verify G+ - Ability Test Report","Yes","No","A","The SHL Verify G+ Ability Test Report provides the candidate's overall General Ability score alongside scores on Numerical, Deductive and Inductive Reasoning, using the comparison group selected by the user.","N/A","N/A","N/A","N/A","https://service.shl.com/docs/Verify%20G%2B%20Ability%20Report%20International%20English.pdf"
"3970","Verify G+ - Candidate Report","Yes","No","A","The SHL Verify G+ Ability Candidate Report provides the candidate with feedback on their Numerical, Deductive and Inductive Reasoning results. It does not include the overall score, as it is intended for feedback and developmental purposes. The report focuses on how the candidate can improve their abilities in each area (deductive, inductive, and numerical). Please note: language availability for the G+ Candidate Report is currently more limited than for the manger-facing G+ Ability Report.","N/A","N/A","N/A","N/A","https://service.shl.com/docs/Verify%20G%2B%20Candidate%20Report%20English%20International.pdf"
"3969","Verify Interactive Ability Report","Yes","No","A","Verify Interactive Ability Report","N/A","N/A","N/A","N/A","https://service.shl.com/docs/Verify%20Interactive%20Ability%20Report%20DNI%20UKE.pdf"
"3976","Verify Interactive G+ Candidate Report","Yes","No","A","Verify Interactive G+ Candidate Report","N/A","N/A","N/A","N/A","https://service.shl.com/docs/VI%20G%2B%20Candidate%20Report%20UKE.pdf"
"3974","Verify Interactive G+ Report","Yes","No","A","Report for Verify Interactive G+","Graduate, Manager, Mid-Professional, Professional Individual Contributor,","N/A","N/A","N/A","https://service.shl.com/docs/Verify%20Interactive%20G%20Plus%20Ability%20Report%20UKE.pdf"
"4290","Verify Interactive Process Monitoring","Yes","No","A","The SHL Verify Range of Ability Tests is a suite of cognitive ability assessments appropriate for candidates at a wide range of job levels. The SHL Process Monitoring assessment is designed for candidates in a wide range of industries where following processes, ensuring vigilance and maintaining machinery are important aspects of the job role. It measures candidates' ability to respond in a timely manner to instrument feedback and monitor variations in a production process in order to maintain the process within specified safe control limits.","Graduate, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 18","https://service.shl.com/docs/Verify%20Interactive%20Process%20Monitoring%20Fact%20Sheet.pdf","N/A"
"4215","Virtual Assessment and Development Centers","Yes","No","P","SHL’s innovative virtual assessment centers wow new hires or existing employees and show how you invest in your people. They are a highly engaging experience, inclusive and packed with predictive power to undercover potential. SHL’s virtual assessment and development center platform is packaged with features to support your candidates, assessors and center administrators. Deliver a full range of assessment center exercises, from inbox simulations and written analysis, through coaching and role-play with preparation materials and one to one live virtual interactions, to assigned or unassigned role group exercises. Exercises are available across a range of job levels and industry scenarios Want to find out more or book a demo? Visit https://www.shl.com/en/solutions/virtual/virtual-assessment-development-center/ Language Availability for the candidate and assessor simulation interface is shown in the list below. Language Availability for the live interactions interface (Smart Interview Live) is currently: English US, Japanese, Simplified Chinese, Spanish, Portuguese, Brazilian Portuguese, French, Canadian French, Italian, Dutch, Latin American Spanish, Romanian, Indonesian, German, Greek.","Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA), English International, Italian, German, Portuguese, Spanish, Latin American Spanish, French, French (Canada), Dutch, Japanese, Indonesian, Greek, Romanian, Chinese Simplified, Arabic,","Approximate Completion Time in minutes = N/A","N/A","N/A"
